date_time,Raw Demand (MW),Forecasted Demand (MW),Classification,Cleaned Demand (MW)
20150720T22Z,MISSING,MISSING,MISSING,7314
20150720T23Z,MISSING,MISSING,MISSING,7495
20150721T00Z,MISSING,MISSING,MISSING,7537
20150721T01Z,MISSING,MISSING,MISSING,7546
20150721T02Z,MISSING,MISSING,MISSING,7416
20150721T03Z,MISSING,MISSING,MISSING,7191
20150721T04Z,MISSING,MISSING,MISSING,6895
20150721T05Z,MISSING,MISSING,MISSING,6576
20150721T06Z,MISSING,MISSING,MISSING,6208
20150721T07Z,MISSING,MISSING,MISSING,5668
20150721T08Z,MISSING,MISSING,MISSING,5394
20150721T09Z,MISSING,MISSING,MISSING,5177
20150721T10Z,MISSING,MISSING,MISSING,5132
20150721T11Z,MISSING,MISSING,MISSING,5201
20150721T12Z,MISSING,MISSING,MISSING,5293
20150721T13Z,MISSING,MISSING,MISSING,5603
20150721T14Z,MISSING,MISSING,MISSING,5666
20150721T15Z,MISSING,MISSING,MISSING,6019
20150721T16Z,MISSING,MISSING,MISSING,6378
20150721T17Z,MISSING,MISSING,MISSING,6596
20150721T18Z,MISSING,MISSING,MISSING,6898
20150721T19Z,MISSING,MISSING,MISSING,6846
20150721T20Z,MISSING,MISSING,MISSING,7221
20150721T21Z,MISSING,MISSING,MISSING,7228
20150721T22Z,MISSING,MISSING,MISSING,7273
20150721T23Z,MISSING,MISSING,MISSING,7440
20150722T00Z,MISSING,MISSING,MISSING,7368
20150722T01Z,MISSING,MISSING,MISSING,7475
20150722T02Z,MISSING,MISSING,MISSING,7237
20150722T03Z,MISSING,MISSING,MISSING,7124
20150722T04Z,MISSING,MISSING,MISSING,6731
20150722T05Z,MISSING,MISSING,MISSING,6442
20150722T06Z,MISSING,MISSING,MISSING,5899
20150722T07Z,MISSING,MISSING,MISSING,5591
20150722T08Z,MISSING,MISSING,MISSING,5322
20150722T09Z,MISSING,MISSING,MISSING,5151
20150722T10Z,MISSING,MISSING,MISSING,5070
20150722T11Z,MISSING,MISSING,MISSING,5109
20150722T12Z,MISSING,MISSING,MISSING,5218
20150722T13Z,MISSING,MISSING,MISSING,5436
20150722T14Z,MISSING,MISSING,MISSING,5751
20150722T15Z,MISSING,MISSING,MISSING,5987
20150722T16Z,MISSING,MISSING,MISSING,6316
20150722T17Z,MISSING,MISSING,MISSING,6655
20150722T18Z,MISSING,MISSING,MISSING,6834
20150722T19Z,MISSING,MISSING,MISSING,7051
20150722T20Z,MISSING,MISSING,MISSING,7259
20150722T21Z,MISSING,MISSING,MISSING,7451
20150722T22Z,MISSING,MISSING,MISSING,7528
20150722T23Z,MISSING,MISSING,MISSING,7551
20150723T00Z,MISSING,MISSING,MISSING,7487
20150723T01Z,MISSING,MISSING,MISSING,7403
20150723T02Z,MISSING,MISSING,MISSING,7167
20150723T03Z,MISSING,MISSING,MISSING,6948
20150723T04Z,MISSING,MISSING,MISSING,6692
20150723T05Z,MISSING,MISSING,MISSING,6325
20150723T06Z,MISSING,MISSING,MISSING,5859
20150723T07Z,5444,MISSING,OKAY,5444
20150723T08Z,5191,MISSING,OKAY,5191
20150723T09Z,5055,MISSING,OKAY,5055
20150723T10Z,4992,MISSING,OKAY,4992
20150723T11Z,4977,MISSING,OKAY,4977
20150723T12Z,5133,MISSING,OKAY,5133
20150723T13Z,5311,MISSING,OKAY,5311
20150723T14Z,5546,MISSING,OKAY,5546
20150723T15Z,5884,MISSING,OKAY,5884
20150723T16Z,6164,MISSING,OKAY,6164
20150723T17Z,6476,MISSING,OKAY,6476
20150723T18Z,6683,MISSING,OKAY,6683
20150723T19Z,6895,MISSING,OKAY,6895
20150723T20Z,7057,MISSING,OKAY,7057
20150723T21Z,7178,MISSING,OKAY,7178
20150723T22Z,7339,MISSING,OKAY,7339
20150723T23Z,7480,MISSING,OKAY,7480
20150724T00Z,7520,MISSING,OKAY,7520
20150724T01Z,7456,MISSING,OKAY,7456
20150724T02Z,7261,MISSING,OKAY,7261
20150724T03Z,6980,MISSING,OKAY,6980
20150724T04Z,6782,MISSING,OKAY,6782
20150724T05Z,6370,MISSING,OKAY,6370
20150724T06Z,5936,MISSING,OKAY,5936
20150724T07Z,5532,5582,OKAY,5532
20150724T08Z,5272,5313,OKAY,5272
20150724T09Z,5118,5150,OKAY,5118
20150724T10Z,4985,5079,OKAY,4985
20150724T11Z,4987,4954,OKAY,4987
20150724T12Z,5063,5026,OKAY,5063
20150724T13Z,5141,5171,OKAY,5141
20150724T14Z,5340,5315,OKAY,5340
20150724T15Z,5638,5587,OKAY,5638
20150724T16Z,5994,5947,OKAY,5994
20150724T17Z,6235,6177,OKAY,6235
20150724T18Z,6539,6490,OKAY,6539
20150724T19Z,6757,6640,OKAY,6757
20150724T20Z,6901,6824,OKAY,6901
20150724T21Z,7056,6949,OKAY,7056
20150724T22Z,7193,7074,OKAY,7193
20150724T23Z,7339,7126,OKAY,7339
20150725T00Z,7366,7102,OKAY,7366
20150725T01Z,7327,6912,OKAY,7327
20150725T02Z,7125,6648,OKAY,7125
20150725T03Z,6809,6464,OKAY,6809
20150725T04Z,6563,6202,OKAY,6563
20150725T05Z,6206,6016,OKAY,6206
20150725T06Z,5853,5773,OKAY,5853
20150725T07Z,5493,5602,OKAY,5493
20150725T08Z,5230,5386,OKAY,5230
20150725T09Z,5033,5223,OKAY,5033
20150725T10Z,4911,5112,OKAY,4911
20150725T11Z,4843,5003,OKAY,4843
20150725T12Z,4843,4978,OKAY,4843
20150725T13Z,4744,4963,OKAY,4744
20150725T14Z,4872,5177,OKAY,4872
20150725T15Z,5259,5505,OKAY,5259
20150725T16Z,5622,5840,OKAY,5622
20150725T17Z,5881,6072,OKAY,5881
20150725T18Z,6167,6219,OKAY,6167
20150725T19Z,6361,6420,OKAY,6361
20150725T20Z,6585,6615,OKAY,6585
20150725T21Z,6794,6768,OKAY,6794
20150725T22Z,7034,6900,OKAY,7034
20150725T23Z,7258,6984,OKAY,7258
20150726T00Z,7333,7007,OKAY,7333
20150726T01Z,7315,6910,OKAY,7315
20150726T02Z,7082,6720,OKAY,7082
20150726T03Z,6842,6496,OKAY,6842
20150726T04Z,6691,6353,OKAY,6691
20150726T05Z,6290,6083,OKAY,6290
20150726T06Z,5900,5781,OKAY,5900
20150726T07Z,EMPTY,5529,MISSING,5600
20150726T08Z,EMPTY,5264,MISSING,5483
20150726T09Z,EMPTY,5106,MISSING,5189
20150726T10Z,EMPTY,4992,MISSING,5020
20150726T11Z,EMPTY,4872,MISSING,5008
